original_price,discount_rate,user_offer,round_number,category_encoded,gap_pct,threshold_gap_pct,user_offer_pct,round_progress,is_regular,total_orders,tenure_days,loyalty_factor,negotiation_momentum,aggression_score,price_anchor_ratio,deal_prob_estimate,market_encoded,abs_gap_norm,prev_user_offer_pct,ai_counter_offer
16540,0.29002305513743565,11820,6,2,0.2854,0.0048,0.7147,1.0,1,31,93,0.0347,0.0121,0.9667,0.7146,0.0334,2,0.2396,0.7023,11740
9000,0.36662361643950164,7940,5,3,0.1178,0.2489,0.8819,0.8333,1,14,1059,0.0564,0.0344,0.0,0.8822,0.9683,1,0.1082,0.8474,5700
9710,0.0635963166107047,5960,2,3,0.3862,-0.3223,0.6142,0.3333,1,46,802,0.06,0.0278,1.0,0.6138,0.0,1,0.3827,0.5861,9090
1530,0.38000765469387493,1280,4,5,0.1634,0.2157,0.8374,0.6667,0,2,11,0.0,0.0131,0.0,0.8366,0.8333,2,0.0515,0.8207,950
740,0.101366610191928,480,1,4,0.3514,-0.2432,0.6517,0.1667,1,36,1194,0.06,0.0,1.0,0.6486,0.0,1,0.1368,0.6517,660
340,0.09831939229242245,220,4,4,0.3529,-0.2647,0.633,0.6667,1,36,821,0.06,0.0588,1.0,0.6471,0.0,1,0.0632,0.5864,310
46130,0.24939727856470273,40310,2,0,0.1262,0.1231,0.8737,0.3333,0,4,8,0.0,0.0089,0.0122,0.8738,0.5472,0,0.0732,0.865,34630
1110,0.1635647932333277,670,4,4,0.3964,-0.2342,0.6069,0.6667,0,1,1,0.0,0.009,1.0,0.6036,0.0,1,0.2316,0.5973,930
830,0.16433067229808784,710,2,4,0.1446,0.0241,0.856,0.3333,0,2,20,0.0,0.0602,0.7143,0.8554,0.1071,1,0.0632,0.7965,690
4090,0.1356442384207845,3520,6,2,0.1394,-0.0049,0.8603,1.0,1,28,261,0.0384,0.0538,1.0,0.8606,0.0,1,0.0289,0.808,3540
210,0.3682477523672741,190,1,3,0.0952,0.2857,0.8896,0.1667,1,25,766,0.0556,0.0,0.0,0.9048,0.6158,1,0.002,0.8896,130
14170,0.28045715514764463,13780,5,2,0.0275,0.2526,0.9724,0.8333,0,1,15,0.0,0.0134,0.0,0.9725,0.9167,2,0.0198,0.9588,10200
1120,0.08053034040476555,1050,3,4,0.0625,0.0179,0.9365,0.5,1,38,762,0.06,0.0714,0.5556,0.9375,0.0946,1,0.0368,0.8647,1030
440,0.3044131090335648,370,6,5,0.1591,0.1364,0.8325,1.0,1,8,297,0.0199,0.0455,0.0769,0.8409,0.9272,1,0.0144,0.7964,310
7390,0.3466419007107942,3810,2,2,0.4844,-0.138,0.5162,0.3333,0,0,17,0.0,0.0027,1.0,0.5156,0.0,0,0.1817,0.5134,4870
7370,0.27403150083446604,5930,2,3,0.1954,0.0787,0.8047,0.3333,0,1,16,0.0,0.0516,0.4257,0.8046,0.3498,2,0.1469,0.7535,5350
750,0.18803313056029514,530,5,5,0.2933,-0.1067,0.7073,0.8333,1,53,875,0.06,0.0267,1.0,0.7067,0.0,1,0.0454,0.6839,610
1240,0.13413695079556917,1180,6,5,0.0484,0.0887,0.9556,1.0,0,4,21,0.0,0.0161,0.0,0.9516,0.5914,1,0.0124,0.9316,1070
66020,0.10686103812160315,44440,4,0,0.3269,-0.2201,0.6732,0.6667,0,4,11,0.0,0.0648,1.0,0.6731,0.0,2,0.2714,0.6082,58970
1470,0.27481663526822114,1160,6,2,0.2109,0.0612,0.7899,1.0,0,0,5,0.0,0.068,0.55,0.7891,0.4082,1,0.0157,0.722,1070
3510,0.26620980038405656,2300,5,3,0.3447,-0.0798,0.6563,0.8333,0,3,6,0.0,0.037,1.0,0.6553,0.0,0,0.1235,0.6184,2580
1370,0.4920969279501844,1110,4,5,0.1898,0.2993,0.811,0.6667,0,3,9,0.0,0.0,0.0,0.8102,0.8333,2,0.0536,0.8095,700
63180,0.21545019395357912,61110,6,0,0.0328,0.1827,0.9672,1.0,1,10,709,0.0384,0.0527,0.0,0.9672,1.0,2,0.026,0.9145,49570
7870,0.17400261052125554,6120,5,1,0.2224,-0.0483,0.7778,0.8333,0,4,26,0.0,0.0368,1.0,0.7776,0.0,0,0.1182,0.7407,6500
5230,0.2655833592977916,2850,6,1,0.4551,-0.1893,0.5455,1.0,1,11,921,0.0478,0.0325,1.0,0.5449,0.0,1,0.1608,0.5123,3840
4660,0.19441169517842138,3450,5,0,0.2597,-0.0644,0.7406,0.8333,1,16,832,0.0493,0.0751,1.0,0.7403,0.0,0,0.0152,0.6648,3750
1940,0.11355991608167891,1750,1,4,0.0979,0.0155,0.9036,0.1667,0,4,24,0.0,0.0,0.7273,0.9021,0.0601,1,0.1,0.9036,1720
1430,0.18209903165039992,1310,6,4,0.0839,0.0979,0.9148,1.0,1,32,505,0.0522,0.0699,0.0,0.9161,0.6868,1,0.0632,0.8457,1170
8770,0.2408985072358244,5940,3,3,0.3227,-0.0821,0.6778,0.5,0,3,0,0.0,0.0445,1.0,0.6773,0.0,1,0.2888,0.6329,6660
170,0.08357561554971069,130,1,4,0.2353,-0.1765,0.7921,0.1667,1,43,805,0.06,0.0,1.0,0.7647,0.0,0,0.0211,0.7921,160
270,0.1412083649684378,180,1,4,0.3333,-0.1852,0.6657,0.1667,1,58,436,0.06,0.0,1.0,0.6667,0.0,2,0.0474,0.6657,230
9470,0.3832397323866448,5430,1,2,0.4266,-0.0433,0.5734,0.1667,0,3,8,0.0,0.0,1.0,0.5734,0.0,2,0.2051,0.5734,7530
4980,0.18396928864126966,4390,5,5,0.1185,0.0663,0.8806,0.8333,1,53,289,0.06,0.0743,0.2826,0.8815,0.4293,1,0.1216,0.8069,4060
7770,0.1167042519354523,5260,5,3,0.323,-0.2059,0.6773,0.8333,0,3,19,0.0,0.009,1.0,0.677,0.0,1,0.2561,0.6682,6860
3470,0.23951925649523864,2310,4,3,0.3343,-0.0951,0.6658,0.6667,0,3,6,0.0,0.0548,1.0,0.6657,0.0,2,0.1184,0.6117,2640
3250,0.35779989748035346,2620,5,3,0.1938,0.1631,0.8049,0.8333,1,15,122,0.0199,0.0585,0.0862,0.8062,0.9349,0,0.0643,0.7466,2090
4820,0.07452366020575903,2810,2,1,0.417,-0.3423,0.5825,0.3333,0,4,26,0.0,0.0332,1.0,0.583,0.0,1,0.1358,0.5489,4460
28370,0.2762330296978253,17380,1,0,0.3874,-0.111,0.6127,0.1667,1,10,684,0.0374,0.0,1.0,0.6126,0.0,0,0.1382,0.6127,21730
870,0.1831398374498261,830,4,4,0.046,0.1379,0.9532,0.6667,0,3,2,0.0,0.0575,0.0,0.954,0.7663,0,0.0211,0.8917,710
19300,0.321093886533257,11930,6,2,0.3819,-0.0606,0.618,1.0,1,12,1176,0.059,0.0062,1.0,0.6181,0.0,0,0.3741,0.6122,13100
3140,0.15407369489053607,2940,5,5,0.0637,0.0892,0.9358,0.8333,0,4,29,0.0,0.0637,0.0,0.9363,0.5449,1,0.0412,0.8724,2660
12370,0.47196293993825345,10150,4,1,0.1795,0.2926,0.8209,0.6667,0,4,19,0.0,0.0404,0.0,0.8205,0.8333,1,0.15,0.7799,6530
990,0.1526252421622377,770,6,4,0.2222,-0.0707,0.7817,1.0,1,42,1090,0.06,0.0202,1.0,0.7778,0.0,1,0.1158,0.7581,840
13660,0.08674546928726061,13030,3,0,0.0461,0.0403,0.9538,0.5,1,10,259,0.0204,0.03,0.0678,0.9539,0.2054,0,0.0079,0.9241,12480
4100,0.07871104125086227,3070,1,5,0.2512,-0.1732,0.7479,0.1667,1,45,808,0.06,0.0,1.0,0.7488,0.0,1,0.2124,0.7479,3780
7990,0.34244450139763455,6230,5,1,0.2203,0.1227,0.7794,0.8333,1,11,849,0.045,0.0551,0.2847,0.7797,0.7832,1,0.1189,0.7247,5250
4300,0.2427414482105429,3130,1,5,0.2721,-0.0302,0.7277,0.1667,0,3,20,0.0,0.0,1.0,0.7279,0.0,1,0.2412,0.7277,3260
6480,0.5484851602849147,5590,2,1,0.1373,0.4105,0.8623,0.3333,0,0,4,0.0,0.0509,0.0,0.8627,0.6667,0,0.0601,0.8112,2930
1940,0.19844956150184312,1600,3,4,0.1753,0.0206,0.824,0.5,0,3,4,0.0,0.0722,0.7895,0.8247,0.1031,0,0.1789,0.752,1560
1360,0.488862936795924,1170,4,5,0.1397,0.3456,0.8611,0.6667,1,15,286,0.0264,0.0662,0.0,0.8603,0.8554,2,0.0392,0.7913,700
2160,0.3249699651778031,1740,2,5,0.1944,0.1296,0.8076,0.3333,0,3,17,0.0,0.0231,0.2,0.8056,0.5761,2,0.0866,0.7813,1460
6090,0.16544251036285806,3600,3,2,0.4089,-0.243,0.5904,0.5,0,3,15,0.0,0.0066,1.0,0.5911,0.0,1,0.1264,0.5838,5080
1340,0.3260975513116982,930,5,5,0.306,0.0224,0.6906,0.8333,1,48,825,0.06,0.0373,0.8636,0.694,0.145,1,0.0845,0.6569,900
10080,0.1443272259701276,9050,4,2,0.1022,0.0417,0.8973,0.6667,0,4,5,0.0,0.0317,0.4207,0.8978,0.2315,1,0.0523,0.8659,8630
6650,0.08644767477713021,6330,1,0,0.0481,0.0376,0.9519,0.1667,1,26,719,0.0548,0.0,0.1228,0.9519,0.1542,0,0.004,0.9519,6080
18790,0.0959439288286474,13870,4,2,0.2618,-0.166,0.7379,0.6667,0,3,24,0.0,0.0303,1.0,0.7382,0.0,1,0.2497,0.7076,16990
550,0.36030525974004063,520,6,2,0.0545,0.3091,0.9374,1.0,1,28,511,0.0484,0.0364,0.0,0.9455,1.0,1,0.0015,0.911,350
12880,0.07268400596226506,8450,6,1,0.3439,-0.271,0.6559,1.0,1,42,567,0.06,0.0784,1.0,0.6561,0.0,1,0.2993,0.5778,11940
3770,0.3619388304551647,1990,2,3,0.4721,-0.1114,0.5284,0.3333,1,17,1189,0.06,0.0292,1.0,0.5279,0.0,1,0.1816,0.5,2410
4470,0.35254875192987395,3470,2,5,0.2237,0.1298,0.7765,0.3333,0,1,4,0.0,0.047,0.2658,0.7763,0.5767,1,0.2062,0.7289,2890
1810,0.07551451549063008,1110,5,4,0.3867,-0.3094,0.6117,0.8333,0,0,27,0.0,0.0055,1.0,0.6133,0.0,1,0.3684,0.6056,1670
7290,0.16370503154934518,5770,4,2,0.2085,-0.0453,0.7913,0.6667,1,5,729,0.0342,0.0055,1.0,0.7915,0.0,2,0.0772,0.7866,6100
13700,0.23489453580597897,12480,5,1,0.0891,0.146,0.9107,0.8333,0,3,18,0.0,0.0642,0.0,0.9109,0.8921,1,0.0824,0.8468,10480
7910,0.34198374012888955,5030,5,1,0.3641,-0.0215,0.6355,0.8333,0,3,8,0.0,0.0657,1.0,0.6359,0.0,2,0.1946,0.5704,5200
2700,0.11830447062821968,2350,2,5,0.1296,-0.0111,0.8694,0.3333,1,36,737,0.06,0.0259,1.0,0.8704,0.0,1,0.0722,0.8433,2380
2380,0.40150902423262597,1600,2,5,0.3277,0.0756,0.6722,0.3333,1,54,916,0.06,0.0168,0.625,0.6723,0.3563,1,0.1608,0.6549,1420
52140,0.05954395826454505,30910,6,0,0.4072,-0.3477,0.5927,1.0,1,53,1028,0.06,0.0667,1.0,0.5928,0.0,1,0.267,0.5261,49040
2950,0.25941446538525337,2400,4,5,0.1864,0.0746,0.8129,0.6667,0,4,1,0.0,0.0508,0.4286,0.8136,0.4143,1,0.1134,0.7615,2180
850,0.2977186431929108,430,3,3,0.4941,-0.2,0.5003,0.5,0,0,15,0.0,0.0118,1.0,0.5059,0.0,1,0.0429,0.5,600
59640,0.0585711325080502,49140,2,0,0.1761,-0.1175,0.8239,0.3333,0,0,0,0.0,0.0089,1.0,0.8239,0.0,2,0.1321,0.8151,56150
570,0.19888788628579546,390,6,4,0.3158,-0.1228,0.6776,1.0,1,35,287,0.0465,0.0351,1.0,0.6842,0.0,2,0.0947,0.6414,460
2190,0.13250020746787028,2100,2,5,0.0411,0.0913,0.9588,0.3333,0,3,11,0.0,0.0594,0.0,0.9589,0.4059,1,0.0186,0.9015,1900
1190,0.10667158120676073,1090,5,4,0.084,0.0252,0.9134,0.8333,0,3,21,0.0,0.042,0.5385,0.916,0.1541,1,0.0526,0.8734,1060
950,0.18932886586417935,820,3,4,0.1368,0.0526,0.8593,0.5,0,0,4,0.0,0.0526,0.4444,0.8632,0.2632,0,0.0684,0.8134,770
480,0.1662513710155471,360,5,4,0.25,-0.0833,0.7604,0.8333,0,3,24,0.0,0.0417,1.0,0.75,0.0,2,0.0632,0.7162,400
3190,0.2512904841933685,2580,5,3,0.1912,0.0596,0.8092,0.8333,0,1,11,0.0,0.0596,0.525,0.8088,0.364,0,0.0622,0.7483,2390
690,0.1398005798933873,610,6,4,0.1159,0.029,0.8899,1.0,0,0,11,0.0,0.029,0.6,0.8841,0.1932,2,0.0421,0.8534,590
3160,0.30011721691004134,3010,4,5,0.0475,0.2532,0.9516,0.6667,0,2,3,0.0,0.0759,0.0,0.9525,0.8333,0,0.0309,0.8776,2210
11880,0.07419588444703096,11450,6,2,0.0362,0.0379,0.9638,1.0,0,0,16,0.0,0.0429,0.0,0.9638,0.2525,1,0.0218,0.9206,11000
26720,0.06436979701153996,25810,4,0,0.0341,0.0303,0.9659,0.6667,0,0,15,0.0,0.0685,0.0581,0.9659,0.1684,2,0.0114,0.8974,25000
650,0.18267604266825327,530,1,4,0.1846,0.0,0.8134,0.1667,0,3,11,0.0,0.0,1.0,0.8154,0.0,1,0.0632,0.8134,530
44540,0.26489528094577547,37560,5,0,0.1567,0.1082,0.8434,0.8333,0,3,16,0.0,0.0393,0.1831,0.8433,0.6613,2,0.0878,0.8041,34630
3320,0.32000378379391825,3160,1,5,0.0482,0.2711,0.9523,0.1667,1,38,603,0.06,0.0,0.0,0.9518,0.6183,0,0.033,0.9523,2260
1920,0.1456786956151012,1810,4,4,0.0573,0.0885,0.9406,0.6667,0,2,12,0.0,0.0781,0.0,0.9427,0.4919,1,0.0579,0.8643,1640
28620,0.2337253472547569,16530,1,0,0.4224,-0.1887,0.5777,0.1667,0,0,14,0.0,0.0,1.0,0.5776,0.0,1,0.1521,0.5777,25490
12720,0.4055139210210376,7180,4,2,0.4355,-0.0299,0.5641,0.6667,1,39,321,0.0518,0.0031,1.0,0.5645,0.0,2,0.2812,0.5614,7620
6290,0.2900002512572248,3300,2,2,0.4754,-0.186,0.5252,0.3333,1,10,1155,0.0562,0.0254,1.0,0.5246,0.0,1,0.1518,0.5,4470
12330,0.1380426772262812,11650,1,2,0.0552,0.0827,0.9449,0.1667,0,2,15,0.0,0.0,0.0,0.9448,0.3217,1,0.0345,0.9449,10630
7990,0.42023758785930804,7560,3,1,0.0538,0.3667,0.9468,0.5,0,2,6,0.0,0.0363,0.0,0.9462,0.75,1,0.0291,0.9094,4630
1970,0.17850729064407178,1720,6,4,0.1269,0.0508,0.8744,1.0,1,52,231,0.06,0.0203,0.4286,0.8731,0.3587,1,0.1316,0.8525,1620
63800,0.2929287349046295,54940,5,0,0.1389,0.1541,0.8611,0.8333,0,1,0,0.0,0.0679,0.0,0.8611,0.9167,1,0.1114,0.7932,45110
830,0.0649158053254967,600,5,4,0.2771,-0.2169,0.7205,0.8333,1,21,170,0.0278,0.0241,1.0,0.7229,0.0,1,0.1211,0.6963,780
7360,0.4004056815736481,3830,3,1,0.4796,-0.0788,0.5207,0.5,0,3,22,0.0,0.0204,1.0,0.5204,0.0,2,0.2385,0.5,4820
3010,0.29771096327027957,2650,1,5,0.1196,0.1794,0.8801,0.1667,0,3,28,0.0,0.0,0.0,0.8804,0.5833,1,0.0742,0.8801,2110
76150,0.21434585936032263,39180,1,0,0.4855,-0.2712,0.5145,0.1667,1,21,125,0.026,0.0,1.0,0.5145,0.0,1,0.465,0.5145,65540
3280,0.32805841104518374,2730,6,5,0.1677,0.1616,0.8327,1.0,0,3,3,0.0,0.0061,0.0185,0.8323,1.0,2,0.1134,0.8274,2200
3470,0.09590618652095692,2650,6,5,0.2363,-0.1412,0.7647,1.0,0,3,14,0.0,0.0259,1.0,0.7637,0.0,0,0.1691,0.7388,3140
53520,0.2695082541275823,39550,1,0,0.261,0.0084,0.7391,0.1667,0,1,21,0.0,0.0,0.9376,0.739,0.0327,1,0.1757,0.7391,47230
1710,0.14084651069486978,960,2,4,0.4386,-0.2982,0.5614,0.3333,0,1,19,0.0,0.0468,1.0,0.5614,0.0,1,0.3947,0.5169,1470
13790,0.1025802461617475,10070,6,1,0.2698,-0.1675,0.7304,1.0,1,24,481,0.0432,0.0486,1.0,0.7302,0.0,0,0.2514,0.6814,12380
17230,0.1804890855493192,12610,3,0,0.2681,-0.0876,0.732,0.5,0,3,17,0.0,0.0691,1.0,0.7319,0.0,2,0.0581,0.6625,15320
570,0.09883477919316663,440,6,4,0.2281,-0.1228,0.7697,1.0,1,25,618,0.0497,0.0526,1.0,0.7719,0.0,0,0.0684,0.7188,510
1470,0.15256470601042493,1380,6,4,0.0612,0.0884,0.9393,1.0,1,40,787,0.06,0.0068,0.0,0.9388,0.6249,0,0.0474,0.9306,1250
11110,0.0895483234339456,9080,5,1,0.1827,-0.0936,0.817,0.8333,0,2,23,0.0,0.0504,1.0,0.8173,0.0,0,0.1372,0.7666,10120
18230,0.3921611492370792,16210,1,2,0.1108,0.2814,0.8892,0.1667,0,0,5,0.0,0.0,0.0,0.8892,0.5833,2,0.1025,0.8892,13110
5140,0.07652019751560797,3520,4,1,0.3152,-0.2393,0.685,0.6667,0,1,28,0.0,0.0506,1.0,0.6848,0.0,2,0.1095,0.6349,4750
9060,0.46874698605702764,7180,4,1,0.2075,0.2616,0.7929,0.6667,0,4,17,0.0,0.0519,0.0,0.7925,0.8333,1,0.127,0.7401,4810
2040,0.39526200430005687,1460,5,3,0.2843,0.1127,0.7162,0.8333,1,57,1037,0.06,0.0686,0.4321,0.7157,0.7303,1,0.0592,0.6469,1230
24690,0.15039906359192995,18090,2,0,0.2673,-0.1171,0.7326,0.3333,1,34,1038,0.06,0.0737,1.0,0.7327,0.0,1,0.083,0.659,20980
2480,0.15811267658554856,1620,1,3,0.3468,-0.1895,0.6549,0.1667,0,0,26,0.0,0.0,1.0,0.6532,0.0,1,0.0878,0.6549,2090
1230,0.17506155886938057,690,5,4,0.439,-0.2602,0.5641,0.8333,0,0,14,0.0,0.0488,1.0,0.561,0.0,2,0.2842,0.512,1010
2830,0.06582716608017544,2540,4,5,0.1025,-0.0353,0.8962,0.6667,0,4,22,0.0,0.0495,1.0,0.8975,0.0,0,0.0598,0.849,2640
1450,0.2112381386189554,1130,6,1,0.2207,-0.0069,0.7807,1.0,1,32,782,0.06,0.0069,1.0,0.7793,0.0,1,0.0216,0.775,1140
820,0.21577783517019877,650,4,5,0.2073,0.0122,0.7901,0.6667,0,3,25,0.0,0.0366,0.8889,0.7927,0.0678,1,0.0351,0.7528,640
69530,0.2841112952034424,49170,6,0,0.2928,-0.0088,0.7071,1.0,1,26,917,0.06,0.0557,1.0,0.7072,0.0,2,0.2561,0.6515,49780
12480,0.22621237031331387,10460,3,2,0.1619,0.0641,0.8378,0.5,0,3,10,0.0,0.012,0.4326,0.8381,0.3205,2,0.1025,0.8264,9660
3640,0.38223584998128746,2470,3,3,0.3214,0.0604,0.6774,0.5,0,2,11,0.0,0.011,0.6835,0.6786,0.3022,0,0.1194,0.6663,2250
8300,0.3350557815936429,6210,2,3,0.2518,0.0831,0.7481,0.3333,1,28,102,0.0321,0.0506,0.5036,0.7482,0.3813,0,0.2133,0.6978,5520
28870,0.26268699513661575,24060,5,0,0.1666,0.0959,0.8334,0.8333,0,4,4,0.0,0.027,0.2691,0.8334,0.5863,1,0.0605,0.8064,21290
50950,0.2815268875711177,41980,6,0,0.1761,0.1054,0.824,1.0,0,4,26,0.0,0.053,0.251,0.8239,0.7026,1,0.1128,0.771,36610
50070,0.19179633996555762,34890,2,0,0.3032,-0.1114,0.6968,0.3333,0,1,10,0.0,0.0262,1.0,0.6968,0.0,0,0.1909,0.6707,40470
11240,0.31625571536508473,7770,2,2,0.3087,0.0071,0.6914,0.3333,0,1,21,0.0,0.0044,0.9549,0.6913,0.0316,2,0.1761,0.6866,8430
9620,0.1573847480931534,7030,4,1,0.2692,-0.1123,0.7305,0.6667,0,0,18,0.0,0.0613,1.0,0.7308,0.0,1,0.175,0.6697,8110
1030,0.1334734094032035,720,1,4,0.301,-0.165,0.7004,0.1667,0,4,14,0.0,0.0,1.0,0.699,0.0,0,0.1632,0.7004,890
7150,0.0527445915713605,4300,4,3,0.3986,-0.3455,0.6017,0.6667,1,12,44,0.0138,0.0252,1.0,0.6014,0.0,1,0.2908,0.5767,6770
8970,0.11136272977178481,6350,6,1,0.2921,-0.1806,0.7075,1.0,1,12,1116,0.0566,0.0479,1.0,0.7079,0.0,1,0.177,0.6599,7970
74360,0.143252314138808,57100,1,0,0.2321,-0.0889,0.7679,0.1667,1,39,603,0.06,0.0,1.0,0.7679,0.0,1,0.2171,0.7679,63710
1300,0.33500256485901986,860,5,5,0.3385,0.0,0.6635,0.8333,1,56,401,0.06,0.0692,1.0,0.6615,0.0,0,0.0907,0.5903,860
260,0.10910413240491429,190,6,4,0.2692,-0.1538,0.7466,1.0,1,57,292,0.06,0.0385,1.0,0.7308,0.0,0,0.0368,0.703,230
500,0.11255802266817842,270,4,4,0.46,-0.34,0.5326,0.6667,1,41,617,0.06,0.04,1.0,0.54,0.0,2,0.1211,0.5,440
2080,0.47857832471333817,2040,6,5,0.0192,0.4615,0.979,1.0,1,24,1077,0.06,0.0817,0.0,0.9808,1.0,2,0.0082,0.9003,1080
1050,0.2978906734173504,620,1,3,0.4095,-0.1143,0.5911,0.1667,0,2,29,0.0,0.0,1.0,0.5905,0.0,0,0.0439,0.5911,740
5090,0.0656540158102553,2870,3,2,0.4361,-0.3713,0.5644,0.5,1,38,339,0.0516,0.0255,1.0,0.5639,0.0,1,0.1127,0.5389,4760
41120,0.17004160182773437,34950,6,0,0.15,0.0199,0.8499,1.0,0,3,17,0.0,0.0754,0.7654,0.85,0.1329,2,0.0776,0.7746,34130
39130,0.16313692547715364,20430,3,0,0.4779,-0.3148,0.5221,0.5,0,2,6,0.0,0.0148,1.0,0.5221,0.0,1,0.2352,0.5072,33800
16640,0.16774130021214229,10320,4,2,0.3798,-0.2121,0.6205,0.6667,0,2,18,0.0,0.0769,1.0,0.6202,0.0,0,0.3208,0.5434,13850
8080,0.07086263622321289,4370,6,1,0.4592,-0.3886,0.5404,1.0,1,11,690,0.0386,0.0408,1.0,0.5408,0.0,1,0.2507,0.5,7510
14520,0.27169326645797437,10580,5,1,0.2713,0.0,0.7286,0.8333,0,0,11,0.0,0.0434,1.0,0.7287,0.0,0,0.2662,0.6854,10580
13790,0.10214995121157591,9210,2,2,0.3321,-0.2299,0.668,0.3333,0,0,13,0.0,0.0435,1.0,0.6679,0.0,1,0.2325,0.6245,12380
780,0.12394759616512874,530,2,4,0.3205,-0.1923,0.6797,0.3333,0,0,12,0.0,0.0641,1.0,0.6795,0.0,1,0.1316,0.6092,680
3940,0.1275771772028294,3520,1,3,0.1066,0.0203,0.8939,0.1667,0,4,21,0.0,0.0,0.68,0.8934,0.079,1,0.0429,0.8939,3440
14340,0.0702740738579632,10410,2,1,0.2741,-0.2036,0.7261,0.3333,1,15,146,0.0208,0.053,1.0,0.7259,0.0,2,0.2655,0.6727,13330
3040,0.11698000646436005,2940,2,5,0.0329,0.0855,0.967,0.3333,0,1,16,0.0,0.0132,0.0,0.9671,0.3801,0,0.0206,0.9528,2680
7850,0.15431558634236292,6300,2,2,0.1975,-0.0433,0.8021,0.3333,0,0,24,0.0,0.0561,1.0,0.8025,0.0,0,0.0787,0.746,6640
370,0.16636649675472734,360,1,4,0.027,0.1351,0.9689,0.1667,1,44,1169,0.06,0.0,0.0,0.973,0.5571,0,0.0053,0.9689,310
4760,0.05119969058654248,2670,4,2,0.4391,-0.3887,0.5611,0.6667,1,46,421,0.06,0.0546,1.0,0.5609,0.0,2,0.1061,0.5063,4520
210,0.25097634963120635,200,5,5,0.0476,0.1905,0.961,0.8333,0,3,12,0.0,0.0,0.0,0.9524,0.9167,0,0.0021,0.9502,160
9530,0.13119722597134198,9140,2,3,0.0409,0.0902,0.9593,0.3333,0,3,12,0.0,0.0661,0.0,0.9591,0.4011,2,0.0398,0.8933,8280
57780,0.15826256938442285,46640,2,0,0.1928,-0.0346,0.8072,0.3333,0,0,25,0.0,0.0431,1.0,0.8072,0.0,1,0.1401,0.7642,50020
1880,0.059418862596542776,1490,2,4,0.2074,-0.1489,0.7932,0.3333,0,1,7,0.0,0.0585,1.0,0.7926,0.0,1,0.2053,0.7316,1770
1430,0.15719822195406438,1280,6,4,0.1049,0.049,0.8935,1.0,1,20,1052,0.06,0.021,0.3636,0.8951,0.3459,0,0.0789,0.8745,1210
45010,0.13220228796735345,38260,5,0,0.15,-0.0178,0.8499,0.8333,0,0,15,0.0,0.0744,1.0,0.85,0.0,0,0.0849,0.7757,39060
2610,0.05992703067456127,1830,1,2,0.2989,-0.2375,0.7027,0.1667,1,24,1159,0.06,0.0,1.0,0.7011,0.0,2,0.0396,0.7027,2450
640,0.14244911313182573,450,3,4,0.2969,-0.1562,0.7092,0.5,1,26,797,0.0579,0.0625,1.0,0.7031,0.0,0,0.1,0.6462,550
570,0.20171822134423034,400,2,5,0.2982,-0.1053,0.6958,0.3333,0,2,22,0.0,0.0351,1.0,0.7018,0.0,1,0.0351,0.6602,460
54370,0.19796913165618896,52340,6,0,0.0373,0.1606,0.9626,1.0,1,13,416,0.0296,0.0627,0.0,0.9627,1.0,1,0.0255,0.9,43610
7520,0.4011057434305231,5710,3,1,0.2407,0.1609,0.7596,0.5,0,4,19,0.0,0.0771,0.1987,0.7593,0.75,1,0.1223,0.682,4500
280,0.35568653505163844,270,4,5,0.0357,0.3214,0.9765,0.6667,1,35,853,0.06,0.0714,0.0,0.9643,0.8833,2,0.0021,0.9044,180
3100,0.4906270710988217,2030,3,5,0.3452,0.1452,0.6549,0.5,0,1,9,0.0,0.0548,0.4079,0.6548,0.7258,1,0.2206,0.6009,1580
1150,0.18290828827187905,1100,6,4,0.0435,0.1391,0.9552,1.0,1,36,1125,0.06,0.0522,0.0,0.9565,0.9832,2,0.0263,0.9053,940
680,0.19116082506094617,620,3,4,0.0882,0.1029,0.9173,0.5,1,15,979,0.0542,0.0735,0.0,0.9118,0.5426,0,0.0316,0.8404,550
570,0.1991546505406162,410,2,4,0.2807,-0.0877,0.7245,0.3333,0,1,15,0.0,0.0351,1.0,0.7193,0.0,2,0.0842,0.6756,460
33430,0.24585517517877792,30500,2,0,0.0876,0.1582,0.9124,0.3333,0,1,9,0.0,0.0359,0.0,0.9124,0.6667,2,0.0369,0.8763,28040
970,0.12694769011449494,710,5,4,0.268,-0.1443,0.7296,0.8333,0,4,23,0.0,0.0103,1.0,0.732,0.0,0,0.1368,0.7234,850
1030,0.05320799837995204,720,2,5,0.301,-0.2524,0.6943,0.3333,0,1,19,0.0,0.068,1.0,0.699,0.0,0,0.0639,0.6349,980
580,0.09949954683257853,380,2,4,0.3448,-0.2414,0.655,0.3333,0,4,18,0.0,0.069,1.0,0.6552,0.0,2,0.1053,0.5837,520
3770,0.2898489809133795,3670,1,5,0.0265,0.2626,0.9747,0.1667,1,39,539,0.06,0.0,0.0,0.9735,0.6183,1,0.0206,0.9747,2680
14850,0.10101868836199315,8790,3,2,0.4081,-0.3071,0.5921,0.5,1,21,1162,0.06,0.0269,1.0,0.5919,0.0,0,0.3076,0.5653,13350
2790,0.11664048070862881,2580,2,2,0.0753,0.043,0.923,0.3333,1,21,1180,0.06,0.0538,0.2727,0.9247,0.2026,2,0.0107,0.8694,2460
